"Year","Article","Chapter","ACC","SUSP","STPIL","STPLOC","STPFOR","INDICM","REL","MED","EDU","RECID","GROUP","INTOX","JUVEN","CLOSE","CL1-2","NODEC"
2013,"Article 376-1","XVIII",1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1
2013,"Article 377","XVIII",15,8,0,0,0,6,0,1,0,2,0,0,0,17,17,8
2013,"Article 378","XVIII",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2013,"Article 379","XVIII",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2013,"Article 380","XVIII",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 381","XVIII",1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
2013,"Article 381-1","XVIII",4,1,0,0,0,1,0,0,0,0,0,0,0,24,24,3
2013,"Article 382","XVIII",3614,323,3,4,1,301,10,1,0,59,2,1,0,10235,10234,3293
2013,"Article 383","XVIII",557,218,0,2,0,202,6,1,1,31,5,24,4,1352,1352,345
2013,"Article 384","XVIII",755,234,0,2,0,213,14,1,0,23,0,4,2,1042,1040,523
2013,"Article 385","XVIII",21,2,0,0,0,2,0,0,0,0,0,0,1,43,43,19
2013,"Article 386","XVIII",71,11,0,0,0,12,0,0,0,1,1,0,0,120,120,59
2013,"Article 387","XVIII",14,0,0,0,0,0,0,0,0,0,0,0,0,30,30,14
2013,"Article 388","XVIII",686,87,0,0,0,83,6,0,0,10,0,0,0,833,833,597
2013,"Article 389","XVIII",2099,1649,0,35,0,1576,0,1,0,1109,3,26,14,1496,1490,481
2013,"Article 389-1","XVIII",30,12,0,0,0,11,0,0,0,8,0,0,0,5,5,19
2013,"Article 390","XVIII",82,79,0,3,0,70,0,0,0,56,1,1,0,36,36,9
2013,"Article 391","XVIII",176,160,0,1,0,156,0,0,0,128,0,0,1,18,18,19
2013,"Article 392","XVIII",1,1,0,0,0,1,0,0,0,1,1,0,0,3,3,0
2013,"Article 393","XVIII",58,52,0,1,0,51,0,0,0,36,3,2,2,4,4,6
2013,"Article 394","XVIII",5,2,0,0,0,0,0,2,0,2,0,0,1,7,7,3
2013,"Article 395","XVIII",1779,1463,0,73,1,1381,0,1,0,1020,5,30,0,1154,1139,308
2013,"Article 396","XVIII",91,68,0,0,0,66,0,0,0,14,3,20,3,96,95,24
2013,"Article 397","XVIII",37,0,0,0,0,0,0,0,0,0,0,0,0,166,166,37
2013,"Article 398","XVIII",15,2,0,0,0,2,0,0,0,0,0,0,0,35,35,13
2013,"Article 399","XVIII",2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
2013,"Article 400","XVIII",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Others","XVIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 402","XIX",6,6,0,0,0,6,0,0,0,0,0,0,0,1,1,0
2013,"Article 403","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 404","XIX",1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2013,"Article 405","XIX",4,2,0,0,0,2,0,0,0,0,0,1,0,1,1,2
2013,"Article 406","XIX",37,34,0,0,0,33,0,0,0,0,1,0,0,9,9,4
2013,"Article 407","XIX",25,22,1,0,0,21,0,0,0,2,0,0,0,6,6,3
2013,"Article 408","XIX",5,3,0,0,0,2,1,0,0,0,0,0,0,0,0,2
2013,"Article 409","XIX",15,13,0,0,0,13,0,0,0,0,0,0,0,18,18,2
2013,"Article 410","XIX",95,57,1,0,1,54,0,0,0,4,7,1,0,70,68,37
2013,"Article 411","XIX",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2013,"Article 412","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 413","XIX",2,2,0,0,0,2,0,0,0,0,0,1,0,1,1,0
2013,"Article 414","XIX",7,3,0,0,0,3,0,0,0,0,0,0,0,8,8,4
2013,"Article 415","XIX",3,2,0,0,0,2,0,0,0,0,0,0,0,7,7,1
2013,"Article 416","XIX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,"Article 417","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 418","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 419","XIX",2,2,0,0,0,2,0,0,0,0,0,0,0,8,8,0
2013,"Article 420","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 421","XIX",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2013,"Article 422","XIX",1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1
2013,"Article 423","XIX",63,21,0,0,0,18,2,0,0,0,1,0,0,85,84,42
2013,"Article 424","XIX",53,35,0,0,0,36,0,0,0,1,0,1,0,99,99,17
2013,"Article 425","XIX",36,21,0,0,0,21,0,0,0,1,0,0,0,40,40,15
2013,"Article 426","XIX",7,5,0,0,0,4,1,0,0,0,0,0,0,5,5,2
2013,"Article 427","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 428","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 429","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 430","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 431","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 432","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 433","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 434","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 435","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Others","XIX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 436","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2013,"Article 437","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 438","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 439","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 440","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 441","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 442","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 443","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 444","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 445","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 446","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"Article 447","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
2013,"Others","XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
